category,original_path,cached_path,split,label,defect_type
grid,/Users/juju/Downloads/archive/grid/train/good/121.png,grid/train/normal/121.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/135.png,grid/train/normal/135.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/109.png,grid/train/normal/109.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/123.png,grid/train/normal/123.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/137.png,grid/train/normal/137.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/057.png,grid/train/normal/057.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/043.png,grid/train/normal/043.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/094.png,grid/train/normal/094.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/080.png,grid/val/normal/080.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/255.png,grid/train/normal/255.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/241.png,grid/train/normal/241.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/240.png,grid/train/normal/240.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/254.png,grid/train/normal/254.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/081.png,grid/train/normal/081.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/095.png,grid/train/normal/095.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/042.png,grid/train/normal/042.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/056.png,grid/train/normal/056.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/136.png,grid/train/normal/136.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/122.png,grid/train/normal/122.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/126.png,grid/train/normal/126.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/132.png,grid/val/normal/132.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/052.png,grid/train/normal/052.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/046.png,grid/train/normal/046.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/091.png,grid/train/normal/091.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/085.png,grid/test/normal/085.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/250.png,grid/train/normal/250.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/244.png,grid/val/normal/244.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/245.png,grid/train/normal/245.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/251.png,grid/val/normal/251.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/084.png,grid/val/normal/084.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/090.png,grid/train/normal/090.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/047.png,grid/train/normal/047.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/053.png,grid/train/normal/053.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/133.png,grid/train/normal/133.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/127.png,grid/train/normal/127.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/131.png,grid/train/normal/131.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/125.png,grid/test/normal/125.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/119.png,grid/train/normal/119.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/045.png,grid/train/normal/045.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/051.png,grid/train/normal/051.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/079.png,grid/train/normal/079.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/086.png,grid/train/normal/086.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/092.png,grid/train/normal/092.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/247.png,grid/train/normal/247.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/253.png,grid/train/normal/253.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/252.png,grid/train/normal/252.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/246.png,grid/train/normal/246.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/093.png,grid/train/normal/093.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/087.png,grid/train/normal/087.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/078.png,grid/test/normal/078.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/050.png,grid/train/normal/050.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/044.png,grid/train/normal/044.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/118.png,grid/train/normal/118.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/124.png,grid/train/normal/124.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/130.png,grid/train/normal/130.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/157.png,grid/train/normal/157.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/143.png,grid/train/normal/143.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/194.png,grid/train/normal/194.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/180.png,grid/train/normal/180.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/023.png,grid/train/normal/023.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/037.png,grid/val/normal/037.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/209.png,grid/train/normal/209.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/221.png,grid/train/normal/221.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/235.png,grid/train/normal/235.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/234.png,grid/test/normal/234.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/220.png,grid/train/normal/220.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/208.png,grid/train/normal/208.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/036.png,grid/train/normal/036.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/022.png,grid/val/normal/022.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/181.png,grid/train/normal/181.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/195.png,grid/train/normal/195.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/142.png,grid/train/normal/142.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/156.png,grid/test/normal/156.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/168.png,grid/train/normal/168.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/140.png,grid/val/normal/140.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/154.png,grid/train/normal/154.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/183.png,grid/train/normal/183.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/197.png,grid/train/normal/197.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/008.png,grid/train/normal/008.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/034.png,grid/train/normal/034.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/020.png,grid/train/normal/020.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/236.png,grid/train/normal/236.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/222.png,grid/train/normal/222.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/223.png,grid/val/normal/223.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/237.png,grid/val/normal/237.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/021.png,grid/test/normal/021.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/035.png,grid/train/normal/035.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/009.png,grid/train/normal/009.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/196.png,grid/train/normal/196.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/182.png,grid/train/normal/182.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/155.png,grid/train/normal/155.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/141.png,grid/train/normal/141.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/169.png,grid/train/normal/169.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/145.png,grid/train/normal/145.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/151.png,grid/test/normal/151.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/179.png,grid/train/normal/179.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/186.png,grid/train/normal/186.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/192.png,grid/train/normal/192.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/031.png,grid/train/normal/031.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/025.png,grid/train/normal/025.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/019.png,grid/val/normal/019.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/233.png,grid/train/normal/233.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/227.png,grid/train/normal/227.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/226.png,grid/val/normal/226.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/232.png,grid/train/normal/232.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/018.png,grid/train/normal/018.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/024.png,grid/test/normal/024.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/030.png,grid/train/normal/030.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/193.png,grid/train/normal/193.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/187.png,grid/val/normal/187.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/178.png,grid/train/normal/178.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/150.png,grid/test/normal/150.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/144.png,grid/train/normal/144.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/152.png,grid/train/normal/152.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/146.png,grid/train/normal/146.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/191.png,grid/train/normal/191.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/185.png,grid/train/normal/185.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/026.png,grid/val/normal/026.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/032.png,grid/train/normal/032.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/224.png,grid/val/normal/224.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/230.png,grid/val/normal/230.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/218.png,grid/train/normal/218.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/219.png,grid/train/normal/219.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/231.png,grid/train/normal/231.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/225.png,grid/train/normal/225.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/033.png,grid/train/normal/033.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/027.png,grid/train/normal/027.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/184.png,grid/test/normal/184.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/190.png,grid/val/normal/190.png,val,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/147.png,grid/train/normal/147.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/train/good/153.png,grid/train/normal/153.png,train,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/002.png,grid/test/normal/002.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/016.png,grid/test/normal/016.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/017.png,grid/test/normal/017.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/003.png,grid/test/normal/003.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/015.png,grid/test/normal/015.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/001.png,grid/test/normal/001.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/000.png,grid/test/normal/000.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/014.png,grid/test/normal/014.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/010.png,grid/test/normal/010.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/004.png,grid/test/normal/004.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/005.png,grid/test/normal/005.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/011.png,grid/test/normal/011.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/007.png,grid/test/normal/007.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/013.png,grid/test/normal/013.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/012.png,grid/test/normal/012.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/006.png,grid/test/normal/006.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/008.png,grid/test/normal/008.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/020.png,grid/test/normal/020.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/009.png,grid/test/normal/009.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/019.png,grid/test/normal/019.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/good/018.png,grid/test/normal/018.png,test,normal,good
grid,/Users/juju/Downloads/archive/grid/test/bent/002.png,grid/test/defective/bent/002.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/003.png,grid/test/defective/bent/003.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/001.png,grid/test/defective/bent/001.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/000.png,grid/test/defective/bent/000.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/010.png,grid/test/defective/bent/010.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/004.png,grid/test/defective/bent/004.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/005.png,grid/test/defective/bent/005.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/011.png,grid/test/defective/bent/011.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/007.png,grid/test/defective/bent/007.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/006.png,grid/test/defective/bent/006.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/008.png,grid/test/defective/bent/008.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/bent/009.png,grid/test/defective/bent/009.png,test,defective,bent
grid,/Users/juju/Downloads/archive/grid/test/broken/002.png,grid/test/defective/broken/002.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/003.png,grid/test/defective/broken/003.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/001.png,grid/test/defective/broken/001.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/000.png,grid/test/defective/broken/000.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/010.png,grid/test/defective/broken/010.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/004.png,grid/test/defective/broken/004.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/005.png,grid/test/defective/broken/005.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/011.png,grid/test/defective/broken/011.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/007.png,grid/test/defective/broken/007.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/006.png,grid/test/defective/broken/006.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/008.png,grid/test/defective/broken/008.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/broken/009.png,grid/test/defective/broken/009.png,test,defective,broken
grid,/Users/juju/Downloads/archive/grid/test/glue/002.png,grid/test/defective/glue/002.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/003.png,grid/test/defective/glue/003.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/001.png,grid/test/defective/glue/001.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/000.png,grid/test/defective/glue/000.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/010.png,grid/test/defective/glue/010.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/004.png,grid/test/defective/glue/004.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/005.png,grid/test/defective/glue/005.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/007.png,grid/test/defective/glue/007.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/006.png,grid/test/defective/glue/006.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/008.png,grid/test/defective/glue/008.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/glue/009.png,grid/test/defective/glue/009.png,test,defective,glue
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/002.png,grid/test/defective/metal_contamination/002.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/003.png,grid/test/defective/metal_contamination/003.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/001.png,grid/test/defective/metal_contamination/001.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/000.png,grid/test/defective/metal_contamination/000.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/010.png,grid/test/defective/metal_contamination/010.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/004.png,grid/test/defective/metal_contamination/004.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/005.png,grid/test/defective/metal_contamination/005.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/007.png,grid/test/defective/metal_contamination/007.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/006.png,grid/test/defective/metal_contamination/006.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/008.png,grid/test/defective/metal_contamination/008.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/metal_contamination/009.png,grid/test/defective/metal_contamination/009.png,test,defective,metal_contamination
grid,/Users/juju/Downloads/archive/grid/test/thread/002.png,grid/test/defective/thread/002.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/003.png,grid/test/defective/thread/003.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/001.png,grid/test/defective/thread/001.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/000.png,grid/test/defective/thread/000.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/010.png,grid/test/defective/thread/010.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/004.png,grid/test/defective/thread/004.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/005.png,grid/test/defective/thread/005.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/007.png,grid/test/defective/thread/007.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/006.png,grid/test/defective/thread/006.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/008.png,grid/test/defective/thread/008.png,test,defective,thread
grid,/Users/juju/Downloads/archive/grid/test/thread/009.png,grid/test/defective/thread/009.png,test,defective,thread
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/348.png,hazelnut/train/normal/348.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/374.png,hazelnut/train/normal/374.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/360.png,hazelnut/train/normal/360.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/176.png,hazelnut/val/normal/176.png,val,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/162.png,hazelnut/train/normal/162.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/189.png,hazelnut/train/normal/189.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/002.png,hazelnut/train/normal/002.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/016.png,hazelnut/train/normal/016.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/228.png,hazelnut/train/normal/228.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/200.png,hazelnut/train/normal/200.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/214.png,hazelnut/train/normal/214.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/215.png,hazelnut/train/normal/215.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/201.png,hazelnut/test/normal/201.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/229.png,hazelnut/train/normal/229.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/017.png,hazelnut/test/normal/017.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/003.png,hazelnut/train/normal/003.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/188.png,hazelnut/train/normal/188.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/163.png,hazelnut/train/normal/163.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/177.png,hazelnut/train/normal/177.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/361.png,hazelnut/train/normal/361.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/375.png,hazelnut/train/normal/375.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/349.png,hazelnut/train/normal/349.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/363.png,hazelnut/test/normal/363.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/377.png,hazelnut/test/normal/377.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/388.png,hazelnut/train/normal/388.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/149.png,hazelnut/train/normal/149.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/161.png,hazelnut/train/normal/161.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/175.png,hazelnut/test/normal/175.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/029.png,hazelnut/train/normal/029.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/015.png,hazelnut/train/normal/015.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/001.png,hazelnut/train/normal/001.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/217.png,hazelnut/train/normal/217.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/203.png,hazelnut/train/normal/203.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/202.png,hazelnut/train/normal/202.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/216.png,hazelnut/train/normal/216.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/000.png,hazelnut/train/normal/000.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/014.png,hazelnut/train/normal/014.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/028.png,hazelnut/train/normal/028.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/174.png,hazelnut/train/normal/174.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/160.png,hazelnut/test/normal/160.png,test,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/148.png,hazelnut/val/normal/148.png,val,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/389.png,hazelnut/train/normal/389.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/376.png,hazelnut/train/normal/376.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/362.png,hazelnut/train/normal/362.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/366.png,hazelnut/val/normal/366.png,val,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/372.png,hazelnut/train/normal/372.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/164.png,hazelnut/train/normal/164.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/170.png,hazelnut/train/normal/170.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/158.png,hazelnut/val/normal/158.png,val,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/010.png,hazelnut/train/normal/010.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/004.png,hazelnut/val/normal/004.png,val,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/038.png,hazelnut/train/normal/038.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/212.png,hazelnut/train/normal/212.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/206.png,hazelnut/train/normal/206.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/207.png,hazelnut/train/normal/207.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/213.png,hazelnut/train/normal/213.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/039.png,hazelnut/train/normal/039.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/005.png,hazelnut/train/normal/005.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/011.png,hazelnut/train/normal/011.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/159.png,hazelnut/train/normal/159.png,train,normal,good
hazelnut,/Users/juju/Downloads/archive/hazelnut/train/good/171.png,hazelnut/train/normal/171.png,train,normal,good
